epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,443.555,0.14019,0.21407,0.92209,0.9717,1,0.995,0.9818,0.23276,0.29137,0.62852,0.0006139,0.0006139,0.0006139
41,459.011,0.14477,0.22788,0.92526,0.98729,1,0.995,0.98572,0.18396,0.2726,0.5497,0.000604,0.000604,0.000604
42,477.166,0.12627,0.19975,0.89987,0.96583,1,0.99081,0.93745,0.29504,0.36775,0.60465,0.0005941,0.0005941,0.0005941
43,487.193,0.12528,0.20357,0.91213,0.9677,0.99867,0.99403,0.99145,0.14174,0.21006,0.48187,0.0005842,0.0005842,0.0005842
44,502.345,0.12777,0.204,0.9197,0.96768,0.99816,0.99403,0.97755,0.20866,0.27926,0.52024,0.0005743,0.0005743,0.0005743
45,512.486,0.13243,0.19135,0.92193,0.87334,1,0.97093,0.88455,0.37133,0.40606,0.67991,0.0005644,0.0005644,0.0005644
46,523.129,0.14264,0.21769,0.9156,0.95235,0.96667,0.98661,0.9156,0.291,0.46241,0.63151,0.0005545,0.0005545,0.0005545
47,533.125,0.13275,0.19936,0.91867,0.96378,1,0.99306,0.96074,0.22597,0.31298,0.57843,0.0005446,0.0005446,0.0005446
48,543.457,0.13368,0.19969,0.91841,0.96173,1,0.9779,0.9468,0.23522,0.28982,0.60955,0.0005347,0.0005347,0.0005347
49,553.399,0.12104,0.21648,0.92182,0.93551,1,0.99403,0.91516,0.25399,0.48095,0.62227,0.0005248,0.0005248,0.0005248
50,563.274,0.13343,0.20161,0.92098,0.93637,1,0.98758,0.94152,0.32479,0.58724,0.65551,0.0005149,0.0005149,0.0005149
51,573.179,0.11252,0.18626,0.91996,0.8773,1,0.97317,0.90905,0.22724,0.55136,0.60674,0.000505,0.000505,0.000505
52,588.171,0.11492,0.18426,0.91251,0.93307,1,0.96521,0.84018,0.40765,0.70498,0.72409,0.0004951,0.0004951,0.0004951
53,598.285,0.11489,0.20225,0.91279,0.8746,0.69755,0.78236,0.58246,1.04904,0.92409,1.04831,0.0004852,0.0004852,0.0004852
54,608.275,0.11385,0.20833,0.90466,0.93819,0.50624,0.66802,0.57066,0.99078,0.89344,1.00575,0.0004753,0.0004753,0.0004753
55,618.518,0.11065,0.18273,0.91337,0.74747,0.6,0.72784,0.6632,0.61727,1.04606,0.79288,0.0004654,0.0004654,0.0004654
56,628.961,0.1109,0.19211,0.91684,0.95776,0.96667,0.98638,0.95429,0.28455,0.45838,0.61285,0.0004555,0.0004555,0.0004555
57,638.932,0.10725,0.18249,0.91212,0.97254,1,0.995,0.97574,0.18037,0.29236,0.52858,0.0004456,0.0004456,0.0004456
58,648.916,0.10856,0.18657,0.91223,0.9375,0.99993,0.99079,0.97911,0.15166,0.34865,0.50175,0.0004357,0.0004357,0.0004357
59,658.789,0.11531,0.1797,0.91694,0.96771,0.9989,0.99403,0.99403,0.20217,0.24333,0.53371,0.0004258,0.0004258,0.0004258
60,674.33,0.1013,0.18407,0.91584,0.99722,1,0.995,0.995,0.13876,0.21256,0.4799,0.0004159,0.0004159,0.0004159
61,688.692,0.11053,0.17459,0.91168,0.95957,1,0.99177,0.96005,0.22037,0.53265,0.55098,0.000406,0.000406,0.000406
62,699.312,0.10567,0.18765,0.91725,0.93685,0.98922,0.98875,0.88764,0.32535,0.68315,0.6598,0.0003961,0.0003961,0.0003961
63,709.247,0.09746,0.16883,0.89994,0.93574,1,0.98768,0.96095,0.27736,0.42411,0.58407,0.0003862,0.0003862,0.0003862
64,719.417,0.10474,0.16543,0.91682,0.99924,1,0.995,0.995,0.18869,0.19958,0.50859,0.0003763,0.0003763,0.0003763
65,735.838,0.09454,0.15592,0.90792,0.99835,1,0.995,0.995,0.18179,0.20493,0.50998,0.0003664,0.0003664,0.0003664
66,747.059,0.10105,0.16391,0.9017,0.9985,1,0.995,0.995,0.19953,0.24773,0.52698,0.0003565,0.0003565,0.0003565
67,762.394,0.08582,0.15243,0.90703,0.96577,1,0.99403,0.99127,0.26052,0.30683,0.58709,0.0003466,0.0003466,0.0003466
68,772.73,0.0929,0.15078,0.91625,0.9661,1,0.99403,0.96449,0.32582,0.23218,0.67842,0.0003367,0.0003367,0.0003367
69,782.791,0.09649,0.15303,0.90551,1,0.99649,0.995,0.99331,0.19263,0.22659,0.52778,0.0003268,0.0003268,0.0003268
70,793.388,0.10149,0.16349,0.90755,0.99856,1,0.995,0.995,0.15493,0.18896,0.49966,0.0003169,0.0003169,0.0003169
71,807.244,0.08715,0.1511,0.90081,0.99508,1,0.995,0.995,0.14262,0.18792,0.48237,0.000307,0.000307,0.000307
72,818.324,0.08552,0.15067,0.90593,0.99204,1,0.995,0.99306,0.14627,0.19265,0.4732,0.0002971,0.0002971,0.0002971
73,828.416,0.08234,0.14249,0.89708,1,0.9995,0.995,0.995,0.12783,0.21841,0.46512,0.0002872,0.0002872,0.0002872
74,838.843,0.08028,0.14424,0.90122,1,0.98944,0.995,0.995,0.12248,0.20561,0.47169,0.0002773,0.0002773,0.0002773
75,854.357,0.0874,0.13279,0.91567,0.99697,1,0.995,0.995,0.12361,0.21321,0.47598,0.0002674,0.0002674,0.0002674
76,867.253,0.08414,0.13986,0.89979,0.99798,1,0.995,0.995,0.1211,0.15105,0.484,0.0002575,0.0002575,0.0002575
77,877.87,0.08856,0.1581,0.89517,0.96243,1,0.99403,0.99403,0.12961,0.19981,0.48931,0.0002476,0.0002476,0.0002476
78,887.875,0.08381,0.15404,0.88996,0.96756,0.99435,0.99403,0.99403,0.13262,0.21316,0.49002,0.0002377,0.0002377,0.0002377
79,897.85,0.08325,0.14072,0.89127,0.96197,1,0.99403,0.99331,0.15719,0.23912,0.52043,0.0002278,0.0002278,0.0002278
80,907.838,0.07639,0.13271,0.89383,0.98229,1,0.995,0.995,0.14265,0.25265,0.51304,0.0002179,0.0002179,0.0002179
